location,date,vaccine,total_vaccinations
Spain,2021-05-28,Johnson&Johnson,433859
Spain,2021-05-28,Moderna,2475404
Spain,2021-05-28,Oxford/AstraZeneca,5111787
Spain,2021-05-28,Pfizer/BioNTech,18866458
Spain,2021-06-04,Johnson&Johnson,619022
Spain,2021-06-04,Moderna,2742376
Spain,2021-06-04,Oxford/AstraZeneca,5480662
Spain,2021-06-04,Pfizer/BioNTech,20981289
Spain,2021-06-11,Johnson&Johnson,843095
Spain,2021-06-11,Moderna,3126583
Spain,2021-06-11,Oxford/AstraZeneca,5789247
Spain,2021-06-11,Pfizer/BioNTech,23368394
Spain,2021-06-18,Johnson&Johnson,935057
Spain,2021-06-18,Moderna,3299796
Spain,2021-06-18,Oxford/AstraZeneca,5937618
Spain,2021-06-18,Pfizer/BioNTech,24526142
Sweden,2021-01-01,Pfizer/BioNTech,2239
Sweden,2021-01-08,Pfizer/BioNTech,50861
Sweden,2021-01-15,Moderna,89
Sweden,2021-01-15,Pfizer/BioNTech,128380
Sweden,2021-01-22,Moderna,5354
Sweden,2021-01-22,Pfizer/BioNTech,236128
Sweden,2021-01-29,Moderna,8081
Sweden,2021-01-29,Pfizer/BioNTech,322365
Sweden,2021-02-05,Moderna,12368
Sweden,2021-02-05,Oxford/AstraZeneca,0
Sweden,2021-02-05,Pfizer/BioNTech,417222
Sweden,2021-02-12,Moderna,23073
Sweden,2021-02-12,Oxford/AstraZeneca,8722
Sweden,2021-02-12,Pfizer/BioNTech,513002
Sweden,2021-02-19,Moderna,38773
Sweden,2021-02-19,Oxford/AstraZeneca,35927
Sweden,2021-02-19,Pfizer/BioNTech,620435
Sweden,2021-02-26,Moderna,48226
Sweden,2021-02-26,Oxford/AstraZeneca,74278
Sweden,2021-02-26,Pfizer/BioNTech,725048
Sweden,2021-03-05,Moderna,61309
Sweden,2021-03-05,Oxford/AstraZeneca,140196
Sweden,2021-03-05,Pfizer/BioNTech,829418
Sweden,2021-03-12,Moderna,84253
Sweden,2021-03-12,Oxford/AstraZeneca,210306
Sweden,2021-03-12,Pfizer/BioNTech,954747
Sweden,2021-03-19,Moderna,112223
Sweden,2021-03-19,Oxford/AstraZeneca,222155
Sweden,2021-03-19,Pfizer/BioNTech,1089458
Sweden,2021-03-26,Moderna,147803
Sweden,2021-03-26,Oxford/AstraZeneca,228823
Sweden,2021-03-26,Pfizer/BioNTech,1244483
Sweden,2021-04-02,Moderna,167071
Sweden,2021-04-02,Oxford/AstraZeneca,301590
Sweden,2021-04-02,Pfizer/BioNTech,1416002
Sweden,2021-04-09,Moderna,205320
Sweden,2021-04-09,Oxford/AstraZeneca,408234
Sweden,2021-04-09,Pfizer/BioNTech,1611692
Sweden,2021-04-16,Moderna,234138
Sweden,2021-04-16,Oxford/AstraZeneca,571820
Sweden,2021-04-16,Pfizer/BioNTech,1896368
Sweden,2021-04-23,Moderna,272998
Sweden,2021-04-23,Oxford/AstraZeneca,666524
Sweden,2021-04-23,Pfizer/BioNTech,2201850
Sweden,2021-04-30,Moderna,303610
Sweden,2021-04-30,Oxford/AstraZeneca,701979
Sweden,2021-04-30,Pfizer/BioNTech,2532036
Sweden,2021-05-07,Moderna,351875
Sweden,2021-05-07,Oxford/AstraZeneca,720365
Sweden,2021-05-07,Pfizer/BioNTech,2918367
Sweden,2021-05-14,Moderna,388865
Sweden,2021-05-14,Oxford/AstraZeneca,749785
Sweden,2021-05-14,Pfizer/BioNTech,3266636
Sweden,2021-05-21,Moderna,451603
Sweden,2021-05-21,Oxford/AstraZeneca,791324
Sweden,2021-05-21,Pfizer/BioNTech,3604946
Sweden,2021-05-28,Moderna,504691
Sweden,2021-05-28,Oxford/AstraZeneca,814008
Sweden,2021-05-28,Pfizer/BioNTech,3977616
Sweden,2021-06-04,Moderna,571041
Sweden,2021-06-04,Oxford/AstraZeneca,863185
Sweden,2021-06-04,Pfizer/BioNTech,4428918
Sweden,2021-06-11,Moderna,628087
Sweden,2021-06-11,Oxford/AstraZeneca,922740
Sweden,2021-06-11,Pfizer/BioNTech,4875616
Switzerland,2021-02-14,Moderna,220085
Switzerland,2021-02-14,Pfizer/BioNTech,316885
Switzerland,2021-02-15,Moderna,229147
Switzerland,2021-02-15,Pfizer/BioNTech,325848
Switzerland,2021-02-16,Moderna,241273
Switzerland,2021-02-16,Pfizer/BioNTech,337140
Switzerland,2021-02-17,Moderna,256394
Switzerland,2021-02-17,Pfizer/BioNTech,350130
Switzerland,2021-02-18,Moderna,270260
Switzerland,2021-02-18,Pfizer/BioNTech,362969
Switzerland,2021-02-19,Moderna,281283
Switzerland,2021-02-19,Pfizer/BioNTech,374754
Switzerland,2021-02-20,Moderna,285740
Switzerland,2021-02-20,Pfizer/BioNTech,377174
Switzerland,2021-02-21,Moderna,287758
Switzerland,2021-02-21,Pfizer/BioNTech,378935
Switzerland,2021-02-22,Moderna,298228
Switzerland,2021-02-22,Pfizer/BioNTech,387680
Switzerland,2021-02-23,Moderna,313034
Switzerland,2021-02-23,Pfizer/BioNTech,397850
Switzerland,2021-02-24,Moderna,331608
Switzerland,2021-02-24,Pfizer/BioNTech,410722
Switzerland,2021-02-25,Moderna,348235
Switzerland,2021-02-25,Pfizer/BioNTech,421372
Switzerland,2021-02-26,Moderna,363087
Switzerland,2021-02-26,Pfizer/BioNTech,429945
Switzerland,2021-02-27,Moderna,366816
Switzerland,2021-02-27,Pfizer/BioNTech,432430
Switzerland,2021-02-28,Moderna,368301
Switzerland,2021-02-28,Pfizer/BioNTech,434198
Switzerland,2021-03-01,Moderna,381015
Switzerland,2021-03-01,Pfizer/BioNTech,442881
Switzerland,2021-03-02,Moderna,395482
Switzerland,2021-03-02,Pfizer/BioNTech,452891
Switzerland,2021-03-03,Moderna,415025
Switzerland,2021-03-03,Pfizer/BioNTech,469056
Switzerland,2021-03-04,Moderna,432995
Switzerland,2021-03-04,Pfizer/BioNTech,482478
Switzerland,2021-03-05,Moderna,447991
Switzerland,2021-03-05,Pfizer/BioNTech,495346
Switzerland,2021-03-06,Moderna,451382
Switzerland,2021-03-06,Pfizer/BioNTech,497745
Switzerland,2021-03-07,Moderna,453531
Switzerland,2021-03-07,Pfizer/BioNTech,499315
Switzerland,2021-03-08,Moderna,464599
Switzerland,2021-03-08,Pfizer/BioNTech,510710
Switzerland,2021-03-09,Moderna,479769
Switzerland,2021-03-09,Pfizer/BioNTech,524255
Switzerland,2021-03-10,Moderna,496848
Switzerland,2021-03-10,Pfizer/BioNTech,540216
Switzerland,2021-03-11,Moderna,512347
Switzerland,2021-03-11,Pfizer/BioNTech,554809
Switzerland,2021-03-12,Moderna,525213
Switzerland,2021-03-12,Pfizer/BioNTech,567367
Switzerland,2021-03-13,Moderna,529185
Switzerland,2021-03-13,Pfizer/BioNTech,569017
Switzerland,2021-03-14,Moderna,530101
Switzerland,2021-03-14,Pfizer/BioNTech,570582
Switzerland,2021-03-15,Moderna,539831
Switzerland,2021-03-15,Pfizer/BioNTech,581384
Switzerland,2021-03-16,Moderna,552084
Switzerland,2021-03-16,Pfizer/BioNTech,596278
Switzerland,2021-03-17,Moderna,565608
Switzerland,2021-03-17,Pfizer/BioNTech,616750
Switzerland,2021-03-18,Moderna,578767
Switzerland,2021-03-18,Pfizer/BioNTech,635434
Switzerland,2021-03-19,Moderna,588720
Switzerland,2021-03-19,Pfizer/BioNTech,652641
Switzerland,2021-03-20,Moderna,590951
Switzerland,2021-03-20,Pfizer/BioNTech,656450
Switzerland,2021-03-21,Moderna,591238
Switzerland,2021-03-21,Pfizer/BioNTech,657906
Switzerland,2021-03-22,Moderna,601802
Switzerland,2021-03-22,Pfizer/BioNTech,671687
Switzerland,2021-03-23,Moderna,616711
Switzerland,2021-03-23,Pfizer/BioNTech,687119
Switzerland,2021-03-24,Moderna,637278
Switzerland,2021-03-24,Pfizer/BioNTech,707002
Switzerland,2021-03-25,Moderna,660239
Switzerland,2021-03-25,Pfizer/BioNTech,719398
Switzerland,2021-03-26,Moderna,679562
Switzerland,2021-03-26,Pfizer/BioNTech,733175
Switzerland,2021-03-27,Moderna,685587
Switzerland,2021-03-27,Pfizer/BioNTech,736339
Switzerland,2021-03-28,Moderna,689745
Switzerland,2021-03-28,Pfizer/BioNTech,739560
Switzerland,2021-03-29,Moderna,709051
Switzerland,2021-03-29,Pfizer/BioNTech,751992
Switzerland,2021-03-30,Moderna,732958
Switzerland,2021-03-30,Pfizer/BioNTech,766829
Switzerland,2021-03-31,Moderna,758054
Switzerland,2021-03-31,Pfizer/BioNTech,784922
Switzerland,2021-04-01,Moderna,779631
Switzerland,2021-04-01,Pfizer/BioNTech,801890
Switzerland,2021-04-02,Moderna,784057
Switzerland,2021-04-02,Pfizer/BioNTech,806678
Switzerland,2021-04-03,Moderna,786078
Switzerland,2021-04-03,Pfizer/BioNTech,810740
Switzerland,2021-04-04,Moderna,788613
Switzerland,2021-04-04,Pfizer/BioNTech,812335
Switzerland,2021-04-05,Moderna,790642
Switzerland,2021-04-05,Pfizer/BioNTech,816087
Switzerland,2021-04-06,Moderna,806773
Switzerland,2021-04-06,Pfizer/BioNTech,836594
Switzerland,2021-04-07,Moderna,829596
Switzerland,2021-04-07,Pfizer/BioNTech,861809
Switzerland,2021-04-08,Moderna,853477
Switzerland,2021-04-08,Pfizer/BioNTech,886587
Switzerland,2021-04-09,Moderna,877533
Switzerland,2021-04-09,Pfizer/BioNTech,908100
Switzerland,2021-04-10,Moderna,886104
Switzerland,2021-04-10,Pfizer/BioNTech,913920
Switzerland,2021-04-11,Moderna,891028
Switzerland,2021-04-11,Pfizer/BioNTech,916598
Switzerland,2021-04-12,Moderna,907740
Switzerland,2021-04-12,Pfizer/BioNTech,943012
Switzerland,2021-04-13,Moderna,929638
Switzerland,2021-04-13,Pfizer/BioNTech,972444
Switzerland,2021-04-14,Moderna,957606
Switzerland,2021-04-14,Pfizer/BioNTech,1005647
Switzerland,2021-04-15,Moderna,983992
Switzerland,2021-04-15,Pfizer/BioNTech,1033446
Switzerland,2021-04-16,Moderna,1009573
Switzerland,2021-04-16,Pfizer/BioNTech,1059692
Switzerland,2021-04-17,Moderna,1020389
Switzerland,2021-04-17,Pfizer/BioNTech,1066791
Switzerland,2021-04-18,Moderna,1024387
Switzerland,2021-04-18,Pfizer/BioNTech,1072283
Switzerland,2021-04-19,Moderna,1044624
Switzerland,2021-04-19,Pfizer/BioNTech,1102830
Switzerland,2021-04-20,Moderna,1072941
Switzerland,2021-04-20,Pfizer/BioNTech,1136238
Switzerland,2021-04-21,Moderna,1111732
Switzerland,2021-04-21,Pfizer/BioNTech,1173125
Switzerland,2021-04-22,Moderna,1151170
Switzerland,2021-04-22,Pfizer/BioNTech,1203848
Switzerland,2021-04-23,Moderna,1183139
Switzerland,2021-04-23,Pfizer/BioNTech,1234828
Switzerland,2021-04-24,Moderna,1200667
Switzerland,2021-04-24,Pfizer/BioNTech,1243452
Switzerland,2021-04-25,Moderna,1209037
Switzerland,2021-04-25,Pfizer/BioNTech,1251516
Switzerland,2021-04-26,Moderna,1236877
Switzerland,2021-04-26,Pfizer/BioNTech,1278213
Switzerland,2021-04-27,Moderna,1274821
Switzerland,2021-04-27,Pfizer/BioNTech,1310269
Switzerland,2021-04-28,Moderna,1319107
Switzerland,2021-04-28,Pfizer/BioNTech,1346543
Switzerland,2021-04-29,Moderna,1357060
Switzerland,2021-04-29,Pfizer/BioNTech,1377230
Switzerland,2021-04-30,Moderna,1390910
Switzerland,2021-04-30,Pfizer/BioNTech,1404243
Switzerland,2021-05-01,Moderna,1407925
Switzerland,2021-05-01,Pfizer/BioNTech,1416789
Switzerland,2021-05-02,Moderna,1416124
Switzerland,2021-05-02,Pfizer/BioNTech,1424282
Switzerland,2021-05-03,Moderna,1442880
Switzerland,2021-05-03,Pfizer/BioNTech,1455959
Switzerland,2021-05-04,Moderna,1479867
Switzerland,2021-05-04,Pfizer/BioNTech,1490804
Switzerland,2021-05-05,Moderna,1530266
Switzerland,2021-05-05,Pfizer/BioNTech,1527633
Switzerland,2021-05-06,Moderna,1581999
Switzerland,2021-05-06,Pfizer/BioNTech,1560800
Switzerland,2021-05-07,Moderna,1635368
Switzerland,2021-05-07,Pfizer/BioNTech,1588323
Switzerland,2021-05-08,Moderna,1660492
Switzerland,2021-05-08,Pfizer/BioNTech,1602883
Switzerland,2021-05-09,Moderna,1676278
Switzerland,2021-05-09,Pfizer/BioNTech,1610294
Switzerland,2021-05-10,Moderna,1722610
Switzerland,2021-05-10,Pfizer/BioNTech,1642034
Switzerland,2021-05-11,Moderna,1777787
Switzerland,2021-05-11,Pfizer/BioNTech,1678149
Switzerland,2021-05-12,Moderna,1843522
Switzerland,2021-05-12,Pfizer/BioNTech,1718614
Switzerland,2021-05-13,Moderna,1872039
Switzerland,2021-05-13,Pfizer/BioNTech,1736214
Switzerland,2021-05-14,Moderna,1921878
Switzerland,2021-05-14,Pfizer/BioNTech,1764360
Switzerland,2021-05-15,Moderna,1950985
Switzerland,2021-05-15,Pfizer/BioNTech,1777831
Switzerland,2021-05-16,Moderna,1965358
Switzerland,2021-05-16,Pfizer/BioNTech,1787009
Switzerland,2021-05-17,Moderna,2013945
Switzerland,2021-05-17,Pfizer/BioNTech,1819453
Switzerland,2021-05-18,Moderna,2073402
Switzerland,2021-05-18,Pfizer/BioNTech,1855384
Switzerland,2021-05-19,Moderna,2150395
Switzerland,2021-05-19,Pfizer/BioNTech,1893962
Switzerland,2021-05-20,Moderna,2221603
Switzerland,2021-05-20,Pfizer/BioNTech,1925745
Switzerland,2021-05-21,Moderna,2286472
Switzerland,2021-05-21,Pfizer/BioNTech,1957922
Switzerland,2021-05-22,Moderna,2318835
Switzerland,2021-05-22,Pfizer/BioNTech,1970913
Switzerland,2021-05-23,Moderna,2340138
Switzerland,2021-05-23,Pfizer/BioNTech,1978679
Switzerland,2021-05-24,Moderna,2372821
Switzerland,2021-05-24,Pfizer/BioNTech,1994567
Switzerland,2021-05-25,Moderna,2435275
Switzerland,2021-05-25,Pfizer/BioNTech,2029096
Switzerland,2021-05-26,Moderna,2508941
Switzerland,2021-05-26,Pfizer/BioNTech,2067707
Switzerland,2021-05-27,Moderna,2580427
Switzerland,2021-05-27,Pfizer/BioNTech,2098194
Switzerland,2021-05-28,Moderna,2648862
Switzerland,2021-05-28,Pfizer/BioNTech,2129024
Switzerland,2021-05-29,Moderna,2685893
Switzerland,2021-05-29,Pfizer/BioNTech,2143971
Switzerland,2021-05-30,Moderna,2707266
Switzerland,2021-05-30,Pfizer/BioNTech,2155840
Switzerland,2021-05-31,Moderna,2764114
Switzerland,2021-05-31,Pfizer/BioNTech,2188765
Switzerland,2021-06-01,Moderna,2833459
Switzerland,2021-06-01,Pfizer/BioNTech,2222325
Switzerland,2021-06-02,Moderna,2923591
Switzerland,2021-06-02,Pfizer/BioNTech,2256476
Switzerland,2021-06-03,Moderna,3001850
Switzerland,2021-06-03,Pfizer/BioNTech,2280341
Switzerland,2021-06-04,Moderna,3084668
Switzerland,2021-06-04,Pfizer/BioNTech,2303196
Switzerland,2021-06-05,Moderna,3138862
Switzerland,2021-06-05,Pfizer/BioNTech,2320235
Switzerland,2021-06-06,Moderna,3164094
Switzerland,2021-06-06,Pfizer/BioNTech,2329506
Switzerland,2021-06-07,Moderna,3239413
Switzerland,2021-06-07,Pfizer/BioNTech,2351577
Switzerland,2021-06-08,Moderna,3323329
Switzerland,2021-06-08,Pfizer/BioNTech,2374298
Switzerland,2021-06-09,Moderna,3417219
Switzerland,2021-06-09,Pfizer/BioNTech,2401254
Switzerland,2021-06-10,Moderna,3497828
Switzerland,2021-06-10,Pfizer/BioNTech,2421182
Switzerland,2021-06-11,Moderna,3577706
Switzerland,2021-06-11,Pfizer/BioNTech,2445073
Switzerland,2021-06-12,Moderna,3630545
Switzerland,2021-06-12,Pfizer/BioNTech,2460756
Switzerland,2021-06-13,Moderna,3655256
Switzerland,2021-06-13,Pfizer/BioNTech,2471660
Switzerland,2021-06-14,Moderna,3728212
Switzerland,2021-06-14,Pfizer/BioNTech,2492037
Switzerland,2021-06-15,Moderna,3807582
Switzerland,2021-06-15,Pfizer/BioNTech,2511600
Switzerland,2021-06-16,Moderna,3900354
Switzerland,2021-06-16,Pfizer/BioNTech,2533568
United States,2021-01-12,Moderna,3835859
United States,2021-01-12,Pfizer/BioNTech,5488697
United States,2021-01-13,Moderna,4249795
United States,2021-01-13,Pfizer/BioNTech,6025872
United States,2021-01-15,Moderna,5122662
United States,2021-01-15,Pfizer/BioNTech,7153268
United States,2021-01-19,Moderna,6828561
United States,2021-01-19,Pfizer/BioNTech,8874811
United States,2021-01-20,Moderna,7239750
United States,2021-01-20,Pfizer/BioNTech,9281063
United States,2021-01-21,Moderna,7724683
United States,2021-01-21,Pfizer/BioNTech,9817027
United States,2021-01-22,Moderna,8407909
United States,2021-01-22,Pfizer/BioNTech,10695066
United States,2021-01-23,Moderna,9061112
United States,2021-01-23,Pfizer/BioNTech,11471457
United States,2021-01-24,Moderna,9689497
United States,2021-01-24,Pfizer/BioNTech,12153536
United States,2021-01-25,Moderna,10084432
United States,2021-01-25,Pfizer/BioNTech,12551999
United States,2021-01-26,Moderna,10431466
United States,2021-01-26,Pfizer/BioNTech,13009981
United States,2021-01-27,Moderna,11001991
United States,2021-01-27,Pfizer/BioNTech,13550835
United States,2021-01-28,Moderna,11737592
United States,2021-01-28,Pfizer/BioNTech,14355980
United States,2021-01-29,Moderna,12619210
United States,2021-01-29,Pfizer/BioNTech,15164858
United States,2021-01-30,Moderna,13499942
United States,2021-01-30,Pfizer/BioNTech,15977015
United States,2021-01-31,Moderna,14246089
United States,2021-01-31,Pfizer/BioNTech,16775916
United States,2021-02-01,Moderna,14756609
United States,2021-02-01,Pfizer/BioNTech,17364398
United States,2021-02-02,Moderna,15006565
United States,2021-02-02,Pfizer/BioNTech,17672866
United States,2021-02-03,Moderna,15567188
United States,2021-02-03,Pfizer/BioNTech,18209204
United States,2021-02-04,Moderna,16260102
United States,2021-02-04,Pfizer/BioNTech,18841309
United States,2021-02-05,Moderna,17133644
United States,2021-02-05,Pfizer/BioNTech,19582865
United States,2021-02-06,Moderna,18336515
United States,2021-02-06,Pfizer/BioNTech,20598212
United States,2021-02-07,Moderna,19485089
United States,2021-02-07,Pfizer/BioNTech,21622193
United States,2021-02-08,Moderna,20066305
United States,2021-02-08,Pfizer/BioNTech,22247484
United States,2021-02-09,Moderna,20416765
United States,2021-02-09,Pfizer/BioNTech,22685406
United States,2021-02-10,Moderna,21189540
United States,2021-02-10,Pfizer/BioNTech,23475749
United States,2021-02-11,Moderna,22038088
United States,2021-02-11,Pfizer/BioNTech,24246868
United States,2021-02-12,Moderna,23111715
United States,2021-02-12,Pfizer/BioNTech,25192628
United States,2021-02-13,Moderna,24297615
United States,2021-02-13,Pfizer/BioNTech,26237417
United States,2021-02-14,Moderna,25505313
United States,2021-02-14,Pfizer/BioNTech,27271797
United States,2021-02-16,Moderna,26738383
United States,2021-02-16,Pfizer/BioNTech,28374410
United States,2021-02-17,Moderna,27287041
United States,2021-02-17,Pfizer/BioNTech,28886690
United States,2021-02-18,Moderna,28043413
United States,2021-02-18,Pfizer/BioNTech,29585627
United States,2021-02-19,Moderna,29044336
United States,2021-02-19,Pfizer/BioNTech,30431247
United States,2021-02-20,Moderna,29909492
United States,2021-02-20,Pfizer/BioNTech,31270062
United States,2021-02-21,Moderna,30747615
United States,2021-02-21,Pfizer/BioNTech,32232422
United States,2021-02-22,Moderna,31212925
United States,2021-02-22,Pfizer/BioNTech,32853883
United States,2021-02-23,Moderna,31569021
United States,2021-02-23,Pfizer/BioNTech,33352170
United States,2021-02-24,Moderna,32194245
United States,2021-02-24,Pfizer/BioNTech,34159027
United States,2021-02-25,Moderna,33066503
United States,2021-02-25,Pfizer/BioNTech,35095003
United States,2021-02-26,Moderna,34181226
United States,2021-02-26,Pfizer/BioNTech,36159403
United States,2021-02-27,Moderna,35422721
United States,2021-02-27,Pfizer/BioNTech,37269195
United States,2021-02-28,Moderna,36694414
United States,2021-02-28,Pfizer/BioNTech,38426567
United States,2021-03-01,Moderna,37522293
United States,2021-03-01,Pfizer/BioNTech,39262524
United States,2021-03-02,Moderna,38319678
United States,2021-03-02,Pfizer/BioNTech,40196532
United States,2021-03-03,Moderna,39248180
United States,2021-03-03,Pfizer/BioNTech,41175807
United States,2021-03-04,Moderna,40261524
United States,2021-03-04,Pfizer/BioNTech,42193285
United States,2021-03-05,Moderna,41507728
United States,2021-03-05,Pfizer/BioNTech,43373717
United States,2021-03-06,Moderna,42977312
United States,2021-03-06,Pfizer/BioNTech,44774584
United States,2021-03-07,Moderna,44195607
United States,2021-03-07,Pfizer/BioNTech,45932122
United States,2021-03-08,Johnson&Johnson,208590
United States,2021-03-08,Moderna,44936695
United States,2021-03-08,Pfizer/BioNTech,46824290
United States,2021-03-09,Johnson&Johnson,308181
United States,2021-03-09,Moderna,45635740
United States,2021-03-09,Pfizer/BioNTech,47628226
United States,2021-03-10,Johnson&Johnson,458911
United States,2021-03-10,Moderna,46535646
United States,2021-03-10,Pfizer/BioNTech,48605159
United States,2021-03-11,Johnson&Johnson,638469
United States,2021-03-11,Moderna,47733656
United States,2021-03-11,Pfizer/BioNTech,49708920
United States,2021-03-12,Johnson&Johnson,873726
United States,2021-03-12,Moderna,49169578
United States,2021-03-12,Pfizer/BioNTech,50960400
United States,2021-03-13,Johnson&Johnson,1189207
United States,2021-03-13,Moderna,51292130
United States,2021-03-13,Pfizer/BioNTech,53096054
United States,2021-03-14,Johnson&Johnson,1273958
United States,2021-03-14,Moderna,51951820
United States,2021-03-14,Pfizer/BioNTech,53708091
United States,2021-03-15,Johnson&Johnson,1428465
United States,2021-03-15,Moderna,52883263
United States,2021-03-15,Pfizer/BioNTech,54643581
United States,2021-03-16,Johnson&Johnson,1569675
United States,2021-03-16,Moderna,53647312
United States,2021-03-16,Pfizer/BioNTech,55393141
United States,2021-03-17,Johnson&Johnson,1766131
United States,2021-03-17,Moderna,54643195
United States,2021-03-17,Pfizer/BioNTech,56499018
United States,2021-03-18,Johnson&Johnson,1911052
United States,2021-03-18,Moderna,55811286
United States,2021-03-18,Pfizer/BioNTech,57876875
United States,2021-03-19,Johnson&Johnson,2025349
United States,2021-03-19,Moderna,56941640
United States,2021-03-19,Pfizer/BioNTech,59214724
United States,2021-03-20,Johnson&Johnson,2163681
United States,2021-03-20,Moderna,58294583
United States,2021-03-20,Pfizer/BioNTech,60849627
United States,2021-03-21,Johnson&Johnson,2298614
United States,2021-03-21,Moderna,59518840
United States,2021-03-21,Pfizer/BioNTech,62529418
United States,2021-03-22,Johnson&Johnson,2406337
United States,2021-03-22,Moderna,60275003
United States,2021-03-22,Pfizer/BioNTech,63693721
United States,2021-03-23,Johnson&Johnson,2489153
United States,2021-03-23,Moderna,60913292
United States,2021-03-23,Pfizer/BioNTech,64679659
United States,2021-03-24,Johnson&Johnson,2622182
United States,2021-03-24,Moderna,61719260
United States,2021-03-24,Pfizer/BioNTech,65995871
United States,2021-03-25,Johnson&Johnson,2734367
United States,2021-03-25,Moderna,62877755
United States,2021-03-25,Pfizer/BioNTech,67555076
United States,2021-03-26,Johnson&Johnson,2863246
United States,2021-03-26,Moderna,64313721
United States,2021-03-26,Pfizer/BioNTech,69368232
United States,2021-03-27,Johnson&Johnson,2982453
United States,2021-03-27,Moderna,65811340
United States,2021-03-27,Pfizer/BioNTech,71246219
United States,2021-03-28,Johnson&Johnson,3090712
United States,2021-03-28,Moderna,67249447
United States,2021-03-28,Pfizer/BioNTech,72981111
United States,2021-03-29,Johnson&Johnson,3155418
United States,2021-03-29,Moderna,68177850
United States,2021-03-29,Pfizer/BioNTech,74338025
United States,2021-03-30,Johnson&Johnson,3215657
United States,2021-03-30,Moderna,68858013
United States,2021-03-30,Pfizer/BioNTech,75386890
United States,2021-03-31,Johnson&Johnson,3307113
United States,2021-03-31,Moderna,69930956
United States,2021-03-31,Pfizer/BioNTech,76891912
United States,2021-04-01,Johnson&Johnson,3429880
United States,2021-04-01,Moderna,71338865
United States,2021-04-01,Pfizer/BioNTech,78717917
United States,2021-04-02,Johnson&Johnson,3617377
United States,2021-04-02,Moderna,72997571
United States,2021-04-02,Pfizer/BioNTech,80845236
United States,2021-04-03,Johnson&Johnson,3840647
United States,2021-04-03,Moderna,74713387
United States,2021-04-03,Pfizer/BioNTech,82986550
United States,2021-04-04,Johnson&Johnson,4054089
United States,2021-04-04,Moderna,76038933
United States,2021-04-04,Pfizer/BioNTech,84810406
United States,2021-04-05,Johnson&Johnson,4204015
United States,2021-04-05,Moderna,76791212
United States,2021-04-05,Pfizer/BioNTech,86041963
United States,2021-04-06,Johnson&Johnson,4299901
United States,2021-04-06,Moderna,77285350
United States,2021-04-06,Pfizer/BioNTech,86855993
United States,2021-04-07,Johnson&Johnson,4544552
United States,2021-04-07,Moderna,78315776
United States,2021-04-07,Pfizer/BioNTech,88463874
United States,2021-04-08,Johnson&Johnson,4917225
United States,2021-04-08,Moderna,79551820
United States,2021-04-08,Pfizer/BioNTech,90256586
United States,2021-04-09,Johnson&Johnson,5382365
United States,2021-04-09,Moderna,80944104
United States,2021-04-09,Pfizer/BioNTech,92355733
United States,2021-04-10,Johnson&Johnson,5972101
United States,2021-04-10,Moderna,82622178
United States,2021-04-10,Pfizer/BioNTech,94715143
United States,2021-04-11,Johnson&Johnson,6453740
United States,2021-04-11,Moderna,83847244
United States,2021-04-11,Pfizer/BioNTech,96586783
United States,2021-04-12,Johnson&Johnson,6859877
United States,2021-04-12,Moderna,84694388
United States,2021-04-12,Pfizer/BioNTech,97978125
United States,2021-04-13,Johnson&Johnson,7233726
United States,2021-04-13,Moderna,85435687
United States,2021-04-13,Pfizer/BioNTech,99453295
United States,2021-04-14,Johnson&Johnson,7517671
United States,2021-04-14,Moderna,86221076
United States,2021-04-14,Pfizer/BioNTech,100891617
United States,2021-04-15,Johnson&Johnson,7736781
United States,2021-04-15,Moderna,87539652
United States,2021-04-15,Pfizer/BioNTech,102877491
United States,2021-04-16,Johnson&Johnson,7848027
United States,2021-04-16,Moderna,89199649
United States,2021-04-16,Pfizer/BioNTech,105070417
United States,2021-04-17,Johnson&Johnson,7902746
United States,2021-04-17,Moderna,90718986
United States,2021-04-17,Pfizer/BioNTech,107083884
United States,2021-04-18,Johnson&Johnson,7935549
United States,2021-04-18,Moderna,92181455
United States,2021-04-18,Pfizer/BioNTech,109122092
United States,2021-04-19,Johnson&Johnson,7949021
United States,2021-04-19,Moderna,93002433
United States,2021-04-19,Pfizer/BioNTech,110461905
United States,2021-04-20,Johnson&Johnson,7961251
United States,2021-04-20,Moderna,93672874
United States,2021-04-20,Pfizer/BioNTech,111585824
United States,2021-04-21,Johnson&Johnson,7993255
United States,2021-04-21,Moderna,94684047
United States,2021-04-21,Pfizer/BioNTech,113104771
United States,2021-04-22,Johnson&Johnson,8018365
United States,2021-04-22,Moderna,95913701
United States,2021-04-22,Pfizer/BioNTech,114844028
United States,2021-04-23,Johnson&Johnson,8040727
United States,2021-04-23,Moderna,97353734
United States,2021-04-23,Pfizer/BioNTech,116754631
United States,2021-04-24,Johnson&Johnson,8058239
United States,2021-04-24,Moderna,98778973
United States,2021-04-24,Pfizer/BioNTech,118628496
United States,2021-04-25,Johnson&Johnson,8079863
United States,2021-04-25,Moderna,100031926
United States,2021-04-25,Pfizer/BioNTech,120373717
United States,2021-04-26,Johnson&Johnson,8087269
United States,2021-04-26,Moderna,100830533
United States,2021-04-26,Pfizer/BioNTech,121674501
United States,2021-04-27,Johnson&Johnson,8097650
United States,2021-04-27,Moderna,101463903
United States,2021-04-27,Pfizer/BioNTech,122669679
United States,2021-04-28,Johnson&Johnson,8124392
